1091702704114667522|616|@jessicaesperanc, @monicavargasb64, @MARCAR1968, @FAGuayas, @santguerreroh, @SolAlvarado62, @EsteticExpress, @MARITZA10175582, @jftorres17, @FedelecEcuador, @Luisapin64, @jojarre64, @raneiram1980, @Ferbravo77, @FFertisa, @Mabi90056006, @mariana04439581, @Valenci1Jazmina, @IrvinCedeno, @MarcosToroEc, @pedroklinger01, @galoullauri, @palacio2803, @___arfeli_zb___, @Raultaipe
1091764516667490305|45|@edjordanm, @MarthaPine, @VicenteTaianoEC, @anitachove, @raulalv79802951, @jftorres17, @La6Ecuador, @JoseIbanezB, @LA6MDG, @HctorMosquera6, @verdikun, @aldorico88, @JavierFlorB, @G_VerdesotoEC, @ChungaCabrera, @BorjaSegundo, @proinra_28, @geraldineweberm, @Elyzabethidalgo, @Robertocs7, @PolloAmir, @andresfcc76, @AbelMuo46562937, @Peinao04, @MarcoCastilloEC
1091837988185821185|43|@FAGuayas, @amarriott84, @martinucha1, @fabrizio_213, @MoisesTacle, @dantrivino, @drcirujano1, @MSc_Beatriz_L_, @Cristhyn3000, @jcampov33, @LA6MDG, @HctorMosquera6, @msvg1501, @G_VerdesotoEC, @ChungaCabrera, @Dema0709, @Robertocs7, @fercallew, @Sg3714, @Peinao04, @JoseCabreraEc, @RaulCorderoG, @2013morfeo, @Sac09P, @CCruzMoran
1091841907809050626|23|@catalopezc, @VicenteTaianoEC, @aguschmer, @gergonza61, @dantrivino, @gerocalderon82, @JoseIbanezB, @HctorMosquera6, @G_VerdesotoEC, @ChungaCabrera, @jorge_rf93, @Alguacil_67, @vsm0473, @RoviraJose, @ArgenisEcuador, @Sg3714, @Peinao04, @jtvprodu, @DrMedinaUrresta
1091844066076180480|59|@CeGiova, @salvada8, @DanielFEUE, @Gabrielborges17, @FAGuayas, @suseguridadec, @Cristhyn3000, @LA6MDG, @ElNapaMerchan, @ChristianJNarea, @jeffers15514578, @aldorico88, @G_VerdesotoEC, @ABWELA, @henrycucalon, @Papelit22694763, @Dema0709, @fercallew, @PolloAmir, @Sg3714, @38823d3758c7498, @henry_llanes, @Peinao04, @arturo_precilla, @CCruzMoran
1091847608669274113|47|@edjordanm, @JoaquinFlor, @FAGuayas, @raulalv79802951, @dantrivino, @Bryandrer, @Cristhyn3000, @juaneloayza49, @MuentesPablo, @LA6MDG, @jose_flores_s, @BenAleur, @msvg1501, @aldorico88, @G_VerdesotoEC, @ABWELA, @vsm0473, @geraldineweberm, @PolloAmir, @Sg3714, @Peinao04, @JoseCabreraEc, @Cris_Nori92, @2013morfeo, @juliolugo56
1091860674848964608|24|@jagoyaes07, @DanielFEUE, @dioviga, @arqedsanz, @anitachove, @JoseIbanezB, @ElenaEstrella16, @LA6MDG, @HctorMosquera6, @msvg1501, @G_VerdesotoEC, @vsm0473, @RoviraJose, @marioar62253817, @Sg3714, @Peinao04, @JoseCabreraEc, @joelgpalomeque2, @jtvprodu, @erickboccanedes
1091871288627474437|32|@carlozczykowski, @arqedsanz, @gergonza61, @superlechero1, @FreddySalazarS1, @MoisesTacle, @dantrivino, @JoseIbanezB, @Santino721, @Brasil1Amanda, @PedroMartillo, @LA6MDG, @jcampov33, @ElNapaMerchan, @GaloCedeno, @HctorMosquera6, @msvg1501, @aldorico88, @G_VerdesotoEC, @katiuskaparraa, @RoviraJose, @Peinao04, @JoseCabreraEc, @JeffersonAnte, @erickboccanedes
1091894938822942723|43|@iturraldeycaza, @RafaelTrujilloB, @Dianis_mm, @MarthaPine, @FAGuayas, @arqedsanz, @luzmilanicolald, @manu_apd, @jftorres17, @JEHS200, @LA6MDG, @aldorico88, @G_VerdesotoEC, @vsm0473, @henrycucalon, @RoviraJose, @ariellc201, @Robertocs7, @wilfridovargas, @123Norys, @carloslimongih, @genesispoggo, @Peinao04, @joelgpalomeque2, @El_Barbon_Gye
1092141560353968128|20|@LA6MDG, @gustavosotomay6, @Sg3714, @JoseCabreraEc, @ChristianJNarea, @msvg1501, @macoalt, @dantrivino, @G_VerdesotoEC, @jRodriguezECU, @jtvprodu, @RoviraJose, @erickboccanedes, @JoseIbanezB, @Libre_Guayaquil, @CarlosR62613622, @XimudioBcn, @DrMedinaUrresta
1092163809748443136|95|@JimIzquierdo039, @edjordanm, @FAGuayas, @raulalv79802951, @troyaoficial7, @jojarre64, @adilloni, @percypretty, @montero_juanita, @juaneloayza49, @MuentesPablo, @IVANROJASOROZCO, @ABWELA, @rmontalvo5, @vsm0473, @luchitoVV, @DMECHITA, @Dema0709, @38823d3758c7498, @97f016a1c1bf4e9, @joelgpalomeque2, @JalilJalilja, @2013morfeo, @alestre_uio, @MarcosToroEc
1092196042538401797|60|@Luis811g, @FAGuayas, @anitachove, @luzmilanicolald, @raulalv79802951, @MarketingPyG, @troyaoficial7, @MoisesTacle, @jftorres17, @MSc_Beatriz_L_, @XimenaVelaBorj1, @percypretty, @XimudioBcn, @msvg1501, @JavierFlorB, @DMECHITA, @Dema0709, @tposso, @yalaLuiS8, @97f016a1c1bf4e9, @Andrein17005931, @MarcoCastilloEC, @erickboccanedes, @Victoridolo, @Raultaipe
1092249486796181505|179|@EinsteinO2014, @ARREAGAING, @KatheerinePin, @nicole_balcazar, @Carlos31484544, @lanotabacanacol, @MAUROCONDE1, @eliezzy, @hnoluisrolando, @pepe99681073, @AdrianJoel93, @_jorge_aguirre, @nmbernabe, @sorypin, @patylicious25, @jeanpie83305070, @rosanna_ecuador, @dcervantes60, @Latina_mum, @sailorflower, @joelvasquezo, @eduardovmosq, @lediiz_yaritza, @SandryVaca, @belgicaleonela
1092403427219570688|10|@LA6MDG, @Sg3714, @msvg1501, @jtvprodu, @joelgpalomeque2, @ChungaCabrera, @erickboccanedes, @CCruzMoran, @dioviga
1092405783025930240|29|@iturraldeycaza, @VicenteTaianoEC, @angelyumibanda, @FAGuayas, @dioviga, @Libre_Guayaquil, @alfredotrevinio, @luzmilanicolald, @fabrizio_213, @Cristhyn3000, @larryyumibandam, @micheleeto, @LA6MDG, @c10be22, @ChristianJNarea, @aldorico88, @G_VerdesotoEC, @ChungaCabrera, @RoviraJose, @LinoMPena, @Sg3714, @joelgpalomeque2, @jtvprodu, @MarcoCastilloEC, @erickboccanedes
1092412923459317760|11|@LA6MDG, @hectormc1971, @Sg3714, @IreneNaomi, @Milmarcev1, @jtvprodu, @G_VerdesotoEC, @erickboccanedes, @PattyAviBoom, @percypretty
1092412924403113984|1|@G_VerdesotoEC
1092412925262921731|6|@LA6MDG, @Sg3714, @Milmarcev1, @G_VerdesotoEC, @PattyAviBoom, @luzmilanicolald
1092412926126944256|9|@LauritaArteaga6, @LA6MDG, @Sg3714, @IreneNaomi, @Milmarcev1, @jtvprodu, @G_VerdesotoEC, @PattyAviBoom, @LuisAlmeidaM
1092413939638521856|40|@MMoranCoello, @FAGuayas, @mayor0205, @anitachove, @raulalv79802951, @AbTomala, @u2m73, @JEHS200, @gerocalderon82, @JoseIbanezB, @loquir30, @MaxMeitzner, @chinopepe79, @boris3014, @LuisAlmeidaMIII, @lichavi3, @ChungaCabrera, @vsm0473, @RoviraJose, @luiscab2204, @PabloFa16671058, @JoseCabreraEc, @serieda, @erickboccanedes, @MarianoRuales
1092416745875353602|12|@LA6MDG, @fabrizio_213, @Sg3714, @aldorico88, @G_VerdesotoEC, @jtvprodu, @JalilJalilja, @erickboccanedes, @geraldineweberm, @GonzaloEPereira, @JosueLeonR1989
1092417747278008322|7|@LA6MDG, @Sg3714, @jtvprodu, @erickboccanedes, @geraldineweberm, @GonzaloEPereira, @JosueLeonR1989
1092419470491033601|34|@RafaelR12714882, @marcearqui, @FAGuayas, @luzmilanicolald, @fabrizio_213, @MakyBruno, @dantrivino, @jftorres17, @JEHS200, @JoseIbanezB, @chinopepe79, @MaxMeitzner, @percypretty, @LA6MDG, @BenAleur, @ChristianJNarea, @ChungaCabrera, @leon_carriel, @henrycucalon, @RoviraJose, @geraldineweberm, @97f016a1c1bf4e9, @erickboccanedes, @GonzaloEPereira, @RichardGarciaN3
1092422219211395072|28|@NicolePerdomo, @cucojose, @Soymajadero, @fabrizio_213, @tcc26, @MakyBruno, @elsapito_ula, @Cristhyn3000, @JoseIbanezB, @UnGerard0, @percypretty, @lnunez_ec, @LA6MDG, @ChicaDistraida_, @aldorico88, @G_VerdesotoEC, @Alguacil_67, @marcodelsolar77, @geraldineweberm, @vzlacallehabla, @97f016a1c1bf4e9, @jtvprodu, @JalilJalilja, @erickboccanedes, @GonzaloEPereira
1092424525290065921|17|@LA6MDG, @fabrizio_213, @cucojose, @Francis84664264, @MakyBruno, @97f016a1c1bf4e9, @aldorico88, @G_VerdesotoEC, @jtvprodu, @erickboccanedes, @geraldineweberm, @JoseIbanezB, @barremez, @GonzaloEPereira
1092428936343183360|31|@FAGuayas, @Libre_Guayaquil, @luzmilanicolald, @fabrizio_213, @troyaoficial7, @MoisesTacle, @chinojimenezc, @Karlacerg, @loquir30, @percypretty, @montero_juanita, @lnunez_ec, @MuentesPablo, @LA6MDG, @ABWELA, @vsm0473, @ariellc201, @RoviraJose, @geraldineweberm, @apla20, @fercallew, @Sg3714, @97f016a1c1bf4e9, @erickboccanedes, @GonzaloEPereira
1092430670973030401|11|@LA6MDG, @fabrizio_213, @Sg3714, @MakyBruno, @97f016a1c1bf4e9, @jtvprodu, @MarcoCastilloEC, @erickboccanedes, @geraldineweberm, @GonzaloEPereira, @luzmilanicolald
1092430847351898112|9|@LA6MDG, @Sg3714, @cucojose, @jtvprodu, @erickboccanedes, @geraldineweberm, @GonzaloEPereira, @luzmilanicolald
1092434787242000384|9|@LA6MDG, @fabrizio_213, @jtvprodu, @aldorico88, @Cristhyn3000, @geraldineweberm, @erickboccanedes, @GonzaloEPereira, @lvercetti
1092464411229466625|32|@carlossilvap, @FAGuayas, @arturopenha21, @fabrizio_213, @larryyumibandam, @chinopepe79, @MaxMeitzner, @lnunez_ec, @LA6MDG, @aldorico88, @G_VerdesotoEC, @RoviraJose, @geraldineweberm, @denisseg_m, @PolloAmir, @Criisti_Arcos, @Sg3714, @noridebock, @JoseCabreraEc, @AndreaRonquill, @97f016a1c1bf4e9, @jtvprodu, @MauroSukonota, @economistabog1, @GonzaloEPereira
1092602439151300608|23|@VicenteTaianoEC, @Drx2002, @JosueLeonR1989, @fabrizio_213, @troyaoficial7, @MoisesTacle, @JoseIbanezB, @lnunez_ec, @juaneloayza49, @DannyBerruz, @aldovelez22, @LA6MDG, @G_VerdesotoEC, @ChungaCabrera, @vsm0473, @RoviraJose, @Dema0709, @apla20, @97f016a1c1bf4e9, @jtvprodu, @erickboccanedes
1092759433371889667|11|@LA6MDG, @raulalv79802951, @mahidcal, @jtvprodu, @JeffersonAnte, @BorjaSegundo, @erickboccanedes, @visionquito, @percypretty, @lulagaray
1092762896570961920|19|@LA6MDG, @Sg3714, @ChristianJNarea, @GonzaloEPereira, @msvg1501, @jtvprodu, @JEHS200, @ABWELA, @raulauquilla21, @MauroSukonota, @RonPeper, @BorjaSegundo, @lnunez_ec, @erickboccanedes, @dioviga, @chinopepe79, @anitachove, @percypretty
1092764579069902848|38|@enriquegomezs, @alitan977, @FAGuayas, @marlita593, @anitachove, @Libre_Guayaquil, @raulalv79802951, @mahidcal, @JorgeAcaiturri, @AmandaHidalgoA, @lindao_jorge, @montero_juanita, @sorypin, @ChristianJNarea, @gabybeda_, @JavierFlorB, @BorjaSegundo, @wxamador, @Sg3714, @noridebock, @serieda, @Pablochiri1, @CynthiaJalonV, @erickboccanedes, @Victoridolo
1092766683876524032|13|@LA6MDG, @fabrizio_213, @jtvprodu, @MauroSukonota, @DrualesM, @RonPeper, @BorjaSegundo, @percypretty, @erickboccanedes, @dioviga, @GonzaloEPereira, @nubiasandovalz
1092767882205954048|23|@napoleoncasanov, @dioviga, @anitachove, @fabrizio_213, @MakyBruno, @Pericoinfante, @chinopepe79, @percypretty, @LA6MDG, @G_VerdesotoEC, @Alguacil_67, @BorjaSegundo, @Sg3714, @RIANCHACA, @serieda, @jtvprodu, @MauroSukonota, @JeffersonAnte, @pacoasan, @erickboccanedes, @GonzaloEPereira
1092782251543273472|10|@LA6MDG, @ElNapaMerchan, @Sg3714, @Mary_Rose_G, @jtvprodu, @BorjaSegundo, @erickboccanedes, @chinopepe79, @anitachove, @percypretty
1092783851762601984|14|@LA6MDG, @fabrizio_213, @Sg3714, @cucojose, @ChristianJNarea, @jtvprodu, @G_VerdesotoEC, @MauroSukonota, @lnunez_ec, @RonPeper, @BorjaSegundo, @erickboccanedes, @dioviga, @percypretty
1092788163154796544|16|@LA6MDG, @vruizflores, @Sg3714, @PaolaJaramilloZ, @jtvprodu, @G_VerdesotoEC, @RonPeper, @BorjaSegundo, @chinojimenezc, @ariellc201, @percypretty, @erickboccanedes, @geraldineweberm, @Robertocs7, @anitachove, @lnunez_ec
1092789133897072640|12|@LA6MDG, @fabrizio_213, @Sg3714, @bernieperezs, @G_VerdesotoEC, @melaniecanale19, @RonPeper, @chinojimenezc, @erickboccanedes, @dioviga, @anitachove, @percypretty
1092793060264681473|13|@LA6MDG, @Sg3714, @HctorMosquera6, @msvg1501, @jtvprodu, @G_VerdesotoEC, @RonPeper, @BorjaSegundo, @percypretty, @erickboccanedes, @anitachove, @LaOtraRadioFm, @lnunez_ec
1092793900333494273|7|@LA6MDG, @msvg1501, @jtvprodu, @RonPeper, @BorjaSegundo, @erickboccanedes, @percypretty
1092795219756662787|12|@enriquegomezs, @fabrizio_213, @LA6MDG, @HctorMosquera6, @mahidcal, @msvg1501, @G_VerdesotoEC, @jtvprodu, @BorjaSegundo, @erickboccanedes, @anitachove, @percypretty
1092795819961602057|12|@LA6MDG, @msvg1501, @jtvprodu, @G_VerdesotoEC, @JEHS200, @RonPeper, @BorjaSegundo, @erickboccanedes, @anitachove, @percypretty, @manu_apd, @PedroMartillo
1092796310330195970|13|@LA6MDG, @gustavosotomay6, @Sg3714, @HctorMosquera6, @msvg1501, @jtvprodu, @BorjaSegundo, @erickboccanedes, @anitachove, @percypretty, @DrMedinaUrresta, @manu_apd, @juanxagutierrez
1092799259924156416|12|@LA6MDG, @Sg3714, @msvg1501, @jtvprodu, @G_VerdesotoEC, @melaniecanale19, @RonPeper, @BorjaSegundo, @erickboccanedes, @Robertocs7, @anitachove, @lnunez_ec
1092801956802936833|9|@LA6MDG, @Sg3714, @msvg1501, @jtvprodu, @G_VerdesotoEC, @BorjaSegundo, @geraldineweberm, @anitachove, @percypretty
1092802111929241608|50|@cesarteranec, @GyeSigue, @mariubet, @FAGuayas, @Pinospili, @Genpositivaec, @raulalv79802951, @chinojimenezc, @PattyAviBoom, @ABWELA, @RonPeper, @vsm0473, @RoviraJose, @proinra_28, @milenasanchez_5, @Eliecer_Medoro, @JoseCabreraEc, @97f016a1c1bf4e9, @AndreaVillamil9, @JalilJalilja, @2013morfeo, @El_Barbon_Gye, @tavvo_g, @Victoridolo, @Raultaipe
1092829030942941185|25|@MarthaPine, @luis_carriel, @anpalevar1973, @fabrizio_213, @mahidcal, @JoseIbanezB, @lnunez_ec, @jcampov33, @LA6MDG, @ChristianJNarea, @Andres_Jarrin, @msvg1501, @luiscab2204, @Robertocs7, @rossymoram, @Sg3714, @serieda, @jtvprodu, @Andrein17005931, @erickboccanedes, @zandysz, @victor_leo10, @Evelyn_OrralaEC
1092887729585704960|41|@NathalieCely, @macugru, @bernieperezs, @teresabarrigai, @dnwarrior1978, @FAGuayas, @lulagaray, @fabrizio_213, @jadiuximuva, @jftorres17, @Cristhyn3000, @PattyAviBoom, @G_VerdesotoEC, @ABWELA, @geraldineweberm, @Smv10Mera, @Eliecer_Medoro, @Sg3714, @JoseCabreraEc, @97f016a1c1bf4e9, @2013morfeo, @CCruzMoran, @MarcosToroEc, @jorge_lamino, @Lmarangonib
1092911172502851587|33|@jagoyaes07, @bernieperezs, @teresabarrigai, @dnwarrior1978, @FAGuayas, @lulagaray, @fabrizio_213, @jftorres17, @jecknermalla, @JEHS200, @santiagox2, @Cristhyn3000, @JoseIbanezB, @PattyAviBoom, @Santino721, @percypretty, @juaneloayza49, @ElfuegodeFree, @G_VerdesotoEC, @ABWELA, @Dema0709, @Sg3714, @macoalt, @jorge_lamino, @Vane_lokitaxti
1092912352113106951|57|@paolocaizahuano, @angelyumibanda, @FAGuayas, @campoverdegonz1, @OIdrovo, @MakyBruno, @santiagox2, @Cristhyn3000, @diegobarcerock, @juaneloayza49, @ElfuegodeFree, @bscporla16, @lore_estupinan, @Francis84664264, @HctorMosquera6, @ABWELA, @rmontalvo5, @jcruzito8686, @RoviraJose, @luiscab2204, @Sg3714, @97f016a1c1bf4e9, @El_Barbon_Gye, @jecknermalla, @ef41b70aa88e4c2
1092914499428986881|12|@LA6MDG, @fabrizio_213, @Sg3714, @jtvprodu, @G_VerdesotoEC, @jftorres17, @libertadorec, @RonPeper, @Cristhyn3000, @Dema0709, @FAGuayas
1092917136589312002|50|@iturraldeycaza, @bernieperezs, @teresabarrigai, @frexme, @FAGuayas, @Libre_Guayaquil, @raulalv79802951, @PattyAviBoom, @lnunez_ec, @percypretty, @montero_juanita, @MuentesPablo, @HctorMosquera6, @ABWELA, @Alguacil_67, @RonPeper, @henrycucalon, @RoviraJose, @geraldineweberm, @Sg3714, @97f016a1c1bf4e9, @arturo_precilla, @jorge_lamino, @jecknermalla, @ef41b70aa88e4c2
1092918290438123520|63|@jazminespinozam, @paultor3010, @dnwarrior1978, @FAGuayas, @marlita593, @MaBeSo48, @PabloLunaFuent1, @elizeth_carr, @EC90P, @JackyMurilloZ, @aletamendi2, @julioalvarez81, @XimudioBcn, @percypretty, @ElfuegodeFree, @jv8k0, @MarciaO70394977, @fercallew, @97f016a1c1bf4e9, @michelguerra88, @patricianenita1, @erickboccanedes, @ef41b70aa88e4c2, @pancholoco1111, @thajjare
1092921275700391937|24|@juancarlosrui24, @xsc_bieneraices, @VicenteTaianoEC, @FAGuayas, @lulagaray, @fabrizio_213, @chikazul79, @JoseIbanezB, @PattyAviBoom, @ElfuegodeFree, @LauritaArteaga6, @LA6MDG, @OlmedoVive, @G_VerdesotoEC, @RonPeper, @jcruzito8686, @ariellc201, @Sg3714, @WalfreGonzaIez, @jtvprodu, @CynthiaJalonV, @jecknermalla, @Vane_lokitaxti, @thajjare
1092923779406286848|102|@pipmee, @monalehandra, @ManuelE18373528, @dnwarrior1978, @anpalevar1973, @davidzevalloss, @amarriott84, @DoyletJuan, @raulalv79802951, @siddonid_bardel, @fabricing, @u2m73, @jftorres17, @IngridSamanieg4, @barremez, @LuisAlmeidaM, @eizuriet, @Sobe86, @CapitanDubrok, @fercallew, @UfredoBorbor, @choneroadolfo, @alvarofrancogye, @CCruzMoran, @ef41b70aa88e4c2
1092930548354420736|34|@jaimeIb87197582, @Milmarcev1, @bernieperezs, @HSotomayorA, @monalehandra, @FAGuayas, @anitachove, @Libre_Guayaquil, @Genpositivaec, @santiagox2, @PattyAviBoom, @lnunez_ec, @percypretty, @ElfuegodeFree, @G_VerdesotoEC, @ABWELA, @RonPeper, @jcruzito8686, @Dema0709, @Sg3714, @JoseCabreraEc, @Ketzali, @jorge_lamino, @erickboccanedes, @jecknermalla
1092931737531936770|21|@andresromeroEc, @FAGuayas, @monicavicuna, @chikazul79, @Cristhyn3000, @PattyAviBoom, @ElfuegodeFree, @LA6MDG, @ChristianJNarea, @G_VerdesotoEC, @RonPeper, @jcruzito8686, @geraldineweberm, @Dema0709, @Sg3714, @alvarofrancogye, @Peinao04, @jtvprodu, @erickboccanedes, @jecknermalla
1092968241507389440|56|@jaimeIb87197582, @edjordanm, @tatolvi, @FAGuayas, @fabrizio_213, @monicavicuna, @jftorres17, @JoseIbanezB, @LuisAlmeidaM, @ElfuegodeFree, @G_VerdesotoEC, @ABWELA, @ArteagaCaro, @geraldineweberm, @Dema0709, @clauzj, @_Azul_forever, @OntanedaJorge, @JoseCabreraEc, @Peinao04, @sofer79, @GuayaCaliente, @Franktk, @diego_cisa1402, @thajjare
1092970035579154432|45|@jaimeIb87197582, @edjordanm, @ManuelE18373528, @jhonlion1964, @fabrizio_213, @monicavicuna, @raulalv79802951, @jftorres17, @LuisAlmeidaM, @ElfuegodeFree, @HctorMosquera6, @elgordopinto, @Raagsanc, @G_VerdesotoEC, @magdazambranoal, @Color261, @ArteagaCaro, @BorjaSegundo, @jcruzito8686, @ariellc201, @geraldineweberm, @38823d3758c7498, @Peinao04, @97f016a1c1bf4e9, @El_Barbon_Gye
1092976130347466752|58|@alfredo1guiller, @FAGuayas, @aciudadana_ec, @raulalv79802951, @fabrizio_213, @paulponcemanzo3, @aletamendi2, @PatriciaRojasJ, @MaryStuart001, @Bryandrer, @Pericoinfante, @Dicavag, @juaneloayza49, @ChristianJNarea, @ArteagaCaro, @vsm0473, @dannyedu22, @gustavojar21, @Robertocs7, @marioar62253817, @Sg3714, @Mary_Rose_G, @MaryChiricomap, @patricianenita1, @rodiazmacias
1093138947973279744|76|@marberae, @jaimeIb87197582, @guidoBdP, @edjordanm, @teresabarrigai, @xsc_bieneraices, @GyeSigue, @MaxCoster, @chonopollo76, @Libre_Guayaquil, @Mi_AveFenix, @Cristhyn3000, @loquir30, @LA6MDG, @eizuriet, @msvg1501, @RonPeper, @kevasovi, @henrycucalon, @RoviraJose, @Dema0709, @Robin_C44, @fernandogr1970, @arturo_precilla, @Carlos_rubiog
1093176943770521600|5|@Milmarcev1, @jtvprodu, @erickboccanedes, @SDF1WARRIORGYE, @percypretty
1093178363202686981|25|@jaimeIb87197582, @dioviga, @SDF1WARRIORGYE, @anitachove, @fabrizio_213, @JEHS200, @PlataApaza, @Cristhyn3000, @JoseIbanezB, @loquir30, @XimudioBcn, @LA6MDG, @lichavi3, @G_VerdesotoEC, @RonPeper, @RoviraJose, @Dema0709, @Sg3714, @jtvprodu, @JalilJalilja, @erickboccanedes, @emilioagui, @ef41b70aa88e4c2
1093179381206470656|47|@jaimeIb87197582, @GitteMoller, @bernieperezs, @xsc_bieneraices, @SergioStevenS, @HinoyJimenez, @luzmilanicolald, @JosueLeonR1989, @raulalv79802951, @joaquinlopezba1, @IngridSamanieg4, @JoseIbanezB, @lnunez_ec, @LA6MDG, @GaloCedeno, @msvg1501, @G_VerdesotoEC, @ABWELA, @RoviraJose, @Dema0709, @Pmr89EC, @JoseCabreraEc, @97f016a1c1bf4e9, @ccolomboc, @JalilJalilja
1093180476272058375|8|@fabrizio_213, @jtvprodu, @G_VerdesotoEC, @RoviraJose, @erickboccanedes, @SDF1WARRIORGYE, @jcampov33
1093181286720724992|21|@LA6MDG, @fabrizio_213, @GaloCedeno, @Sg3714, @MakyBruno, @guidoBdP, @msvg1501, @jtvprodu, @G_VerdesotoEC, @GyeSigue, @ManuelE18373528, @RoviraJose, @Cristhyn3000, @Dema0709, @JoseIbanezB, @SDF1WARRIORGYE, @erickboccanedes, @XimudioBcn
1093183156717535233|6|@LA6MDG, @fabrizio_213, @jtvprodu, @G_VerdesotoEC, @Marynes75271308, @erickboccanedes
1093183711598784512|11|@LA6MDG, @fabrizio_213, @Sg3714, @HctorMosquera6, @sambopet, @G_VerdesotoEC, @jtvprodu, @erickboccanedes, @FAGuayas, @jcampov33
1093184666083958784|6|@fabrizio_213, @jtvprodu, @G_VerdesotoEC, @Santcoca, @erickboccanedes
1093185716736139264|6|@jtvprodu, @G_VerdesotoEC, @erickboccanedes, @jcampov33
1093186161072312320|8|@fabrizio_213, @Sg3714, @HctorMosquera6, @jtvprodu, @G_VerdesotoEC, @emilioagui
1093199674557820929|20|@iturraldeycaza, @jorwashsd, @anitachove, @anpalevar1973, @michelleav89, @JuanJoseSabando, @jcampov33, @LA6MDG, @ChristianJNarea, @lichavi3, @G_VerdesotoEC, @RonPeper, @RoviraJose, @Dema0709, @apla20, @jtvprodu, @erickboccanedes, @emilioagui, @ef41b70aa88e4c2
1093285929698115585|12|@LA6MDG, @raulalv79802951, @msvg1501, @jtvprodu, @RonPeper, @ManuelE18373528, @jcruzito8686, @RoviraJose, @Cristhyn3000, @emilioagui, @DrMedinaUrresta
